id,place,count_review,avg_review,돈,쇼핑,시장,"싸다, 저렴하다",비싸다,먹다,"음식, 식사",상품,구매,가격,호텔,박물관,전시관,관광지,유적지,미술관,역사,유익하다,문화,궁전,전쟁,활동,놀이공원,게임,친구,커플,재미,아쿠아리움,엔터테인먼트,아이,가족,경기,힐링,공원,휴식,풍경,자연,전망대,산책,분수,여유,나들이,공연,콘서트,이벤트,영화,예술,미술,강좌,요리,공예,체험
582,서대문 형무소 역사관,143,4.398601399,1,2,2,2,0,8,3,2,0,2,4,21,19,11,4,0,175,8,2,1,2,2,0,0,13,3,0,0,0,31,9,0,0,11,5,1,1,0,5,0,0,0,0,0,0,2,0,0,2,0,0,17
583,국립현대미술관 서울관,100,4.41,9,0,3,14,4,9,23,0,1,4,0,46,106,2,0,106,0,1,6,24,0,1,0,0,4,2,8,0,0,7,0,0,2,0,9,1,0,0,8,1,3,2,0,0,3,0,23,106,2,0,0,3
584,국립 고궁 박물관,67,4.23880597,0,2,1,2,2,0,7,2,0,2,2,103,54,0,0,1,23,2,10,92,0,0,0,0,1,1,5,0,0,8,3,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1
585,러브뮤지엄,43,4.651162791,3,0,0,3,2,0,1,0,0,1,0,48,2,0,0,1,0,0,0,0,0,1,0,0,17,5,47,0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
586,박물관은살아있다 인사동점,82,4.195121951,3,2,1,5,3,2,6,0,3,4,4,56,7,4,0,2,0,0,0,2,1,2,0,3,22,3,65,0,2,22,14,0,0,1,3,0,1,0,0,0,0,3,0,0,0,0,19,2,0,0,0,5
587,대한민국 역사 박물관,51,4.137254902,0,0,4,3,0,1,4,4,0,1,0,81,37,4,0,3,60,5,5,17,14,0,0,0,1,0,4,0,0,6,0,0,0,1,3,2,1,2,0,0,0,1,0,0,3,1,0,3,0,1,0,1
588,문화역서울 284,95,3.842105263,0,12,3,1,0,1,10,0,0,0,5,18,45,7,0,11,88,0,22,2,0,1,0,0,3,0,3,0,0,2,1,0,0,0,2,1,0,0,1,0,2,0,1,0,1,2,11,11,0,0,2,2
589,국립국악원,72,4.375,0,0,2,6,1,2,2,0,0,8,0,13,8,0,0,1,0,1,8,0,0,1,0,0,4,1,7,0,0,15,1,0,1,0,2,0,4,0,3,0,2,0,80,0,0,0,24,1,2,0,0,9
590,롯데월드 민속박물관,35,4.428571429,3,1,1,3,0,0,12,0,3,4,1,46,6,1,0,0,14,1,6,3,0,1,1,1,1,1,3,0,0,18,2,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,3
591,아라리오뮤지엄 인 스페이스,30,4.633333333,0,1,0,3,2,1,18,0,0,2,0,15,6,0,0,25,2,0,1,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,25,0,1,0,1
592,서울 시립 미술관,60,4,1,0,1,3,3,0,1,0,2,1,1,38,72,1,0,63,1,0,5,18,0,0,0,0,0,1,3,0,0,5,2,0,1,0,4,0,0,0,1,0,3,0,1,0,0,0,13,63,1,0,0,1
593,청와대 사랑채,29,4.103448276,1,0,1,1,0,4,7,0,1,1,1,11,7,4,0,0,12,2,8,4,0,2,0,2,1,0,7,0,0,7,1,1,0,0,2,0,1,0,3,1,3,0,0,0,1,0,0,0,0,0,0,7
594,화폐 금융 박물관,30,4.166666667,19,6,4,1,0,0,3,1,1,0,1,39,18,2,0,0,14,2,1,0,0,0,0,0,0,0,4,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5
595,3D블랙아트 박물관,139,4.71942446,1,11,3,2,1,4,3,1,0,1,2,24,9,4,0,10,0,0,0,0,0,1,0,0,36,4,89,0,0,35,18,0,1,0,5,0,1,0,0,0,0,2,0,0,2,2,88,10,0,0,0,10
596,대림 미술관,43,4.488372093,0,1,3,8,2,0,8,2,0,3,0,21,63,1,0,46,0,0,0,9,0,0,0,0,2,0,7,0,0,3,0,1,0,0,4,0,0,0,2,0,2,0,0,1,1,0,4,46,0,0,0,0
597,세종이야기 • 충무공이야기,17,4.411764706,0,0,0,0,0,0,0,1,0,0,0,34,3,1,1,1,11,3,1,3,3,4,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
598,풋볼팬타지움,23,4.739130435,0,1,0,2,1,0,4,0,2,0,0,11,3,0,0,0,9,2,0,1,0,1,0,7,5,4,15,0,1,8,4,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
599,한국 가구 박물관,22,4.545454545,0,0,0,0,0,0,2,1,0,1,0,26,4,1,0,0,10,2,9,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
600,세종대왕 기념관,20,4.15,0,0,0,0,0,2,7,0,0,1,0,26,11,0,1,0,8,4,0,5,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,3,1,2,0,1,0,1,2,1,0,0,0,1,0
601,국립 한글 박물관,36,3.833333333,1,1,1,0,0,0,0,2,0,0,1,71,19,1,0,0,9,2,6,0,0,0,0,0,1,0,6,0,0,11,3,0,0,1,0,1,0,0,2,0,0,0,0,0,1,2,0,0,1,0,0,3
602,전쟁과 여성 인권 박물관,16,4.6875,1,0,0,1,0,0,0,2,0,1,1,28,10,0,0,1,5,2,0,0,7,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
603,서대문 자연사 박물관,27,4.333333333,1,1,0,5,1,0,3,0,0,3,0,27,8,1,0,0,4,1,1,0,0,0,0,0,0,0,2,0,0,37,1,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
604,한양도성박물관,16,4.375,0,1,0,0,0,0,1,1,0,0,0,37,9,1,0,1,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
605,우표박물관,16,4.375,2,0,0,2,0,0,0,0,2,1,0,11,5,0,0,0,8,1,1,0,0,0,0,2,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
606,디뮤지엄,23,4.217391304,1,1,1,1,3,0,16,0,0,0,0,4,42,0,0,7,0,0,1,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,7,0,0,0,0
607,63 스카이 아트,30,3.966666667,3,0,1,1,1,1,11,0,1,4,2,0,5,0,0,10,0,0,1,0,0,1,0,1,0,0,2,0,1,1,1,0,0,1,0,2,0,23,1,0,1,0,0,0,0,0,38,10,4,0,0,0
608,놀이똥산,29,4.137931034,1,3,1,5,0,1,1,0,0,6,0,8,3,1,0,1,1,0,0,0,0,6,0,0,1,0,30,0,1,24,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
609,뮤지엄김치간,41,3.804878049,3,4,0,2,1,6,8,0,1,2,1,55,9,2,0,0,9,3,6,0,0,4,0,2,3,0,8,1,0,12,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,0,4,5,1,1
610,국립중앙박물관 어린이박물관,19,4.473684211,0,0,0,0,0,3,6,0,2,0,0,32,2,0,0,0,4,0,3,0,0,7,0,1,0,0,6,0,0,46,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
611,덕수궁 미술관,27,4.111111111,0,1,0,2,0,2,2,0,2,0,0,12,26,1,0,30,5,0,1,33,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,6,30,0,0,1,0
612,청계천 박물관,10,4.7,0,0,0,0,0,0,1,0,0,0,0,20,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
613,테지움 서울,13,4.076923077,1,1,0,0,0,0,0,0,1,0,0,14,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
614,절두산 순교 성지,23,4.304347826,2,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0
615,서울상상나라,9,4.666666667,1,0,0,1,0,0,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,24,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
616,부엉이 박물관,10,4.2,0,1,0,0,0,0,0,0,0,0,0,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
617,북촌 전망대,24,3.75,1,4,0,0,0,0,7,0,0,1,1,1,0,5,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,3,0,14,6,0,1,0,0,0,0,1,0,0,0,0,0,0
618,국기원,10,4.2,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
619,서울 미술관,13,4.384615385,2,1,0,0,0,0,2,0,1,0,0,5,13,0,0,18,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,1,2,0,2,0,2,0,0,0,0,0,0,18,0,0,0,1
620,아모레퍼시픽미술관,7,4.571428571,0,1,0,0,0,0,1,0,0,0,0,4,3,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0
621,안중근의사 기념관,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
622,허준 박물관,7,4.285714286,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7
623,아름다운 차박물관,7,4,1,2,0,1,1,0,1,0,0,1,0,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
624,한성 백제 박물관,9,4.111111111,0,0,0,0,0,0,0,0,0,0,0,10,4,1,1,0,4,1,1,0,0,0,0,0,1,0,2,0,0,3,0,0,0,15,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2
625,연세대학교 박물관,6,4.5,1,0,0,0,0,0,0,1,0,0,0,5,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
626,국립민속박물관 어린이박물관,14,4.142857143,0,1,1,0,0,0,2,0,0,0,0,16,8,0,0,0,0,0,1,6,0,2,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9
627,국립국악박물관,9,4.333333333,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,1
628,서울 애니메이션 센터,11,4,1,0,0,1,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,2,0,0,1,0,5,0,0,12,3,0,0,0,2,0,0,0,1,0,0,1,1,0,0,3,2,0,0,0,0,3
629,배재학당역사박물관,7,4.142857143,0,0,0,0,0,1,0,0,0,0,0,8,5,0,0,1,10,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
630,라뜰리에,4,5,0,1,0,3,1,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
631,덕수궁미술관,4,4.5,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0
632,암사동선사주거지 원시생활전시관,13,3.461538462,0,0,1,0,0,1,2,0,1,0,1,3,11,1,6,0,3,0,1,0,0,0,0,0,1,0,1,0,0,8,1,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
633,윤동주 문학관,6,4.333333333,0,0,1,0,0,0,0,0,1,0,0,9,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,성곡미술관,7,4.142857143,0,0,0,0,0,3,9,0,1,1,0,2,4,1,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,3,1,0,0,5,0,4,0,0,0,0,0,2,10,0,0,0,0
635,서울대학교병원 의학박물관,5,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,가회민화박물관,5,4.4,1,0,0,0,0,0,0,0,0,1,0,7,3,0,0,1,1,0,3,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2
637,불교중앙박물관,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
638,서울시립미술관 남서울분관,5,5,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
639,소마미술관,5,4.2,0,0,1,0,0,0,0,0,0,0,0,9,9,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,1,0,0,0,0,0,1,1,11,4,0,0,0,0
640,DMC홍보관,3,3.666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
641,서울 올림픽 기념관,7,3.714285714,0,0,0,0,0,1,1,0,0,0,0,10,5,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
642,피규어뮤지엄,6,4.333333333,0,1,0,1,1,0,1,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
643,농업 박물관,5,4.6,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
644,서울대학교 미술관,12,3.75,0,0,0,0,0,0,0,0,0,1,0,2,13,0,0,5,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,3,5,0,0,1,0
645,경인 미술관,5,4.4,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0
646,트릭 월드,3,4,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
647,석조전 대한제국역사관,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,육군박물관,2,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,기생충박물관,3,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
650,KT스퀘어,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4
651,금호미술관,5,4.8,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,1
652,일민미술관,5,4.2,0,0,0,0,0,2,4,1,0,0,0,2,7,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
653,손기정 기념관,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,숙명여자대학교박물관,4,4.75,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
655,세계장신구박물관,1,5,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,Mokin Museum,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,백범김구기념관,5,4.4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
658,이리자 한복전시관,2,4.5,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
659,쎈토이뮤지엄&쇼룸,3,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,호림 박물관 신사 분관,3,4.666666667,0,0,0,0,0,0,1,0,0,0,0,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
661,갤러리 학고재,3,5,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,지구촌 민속 박물관,3,4.666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,환기 미술관,6,3.833333333,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
664,뮤지엄 김치간,3,4.666666667,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,꼭두 박물관,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,한상수자수박물관,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
667,독도체험관,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
668,한국 자수 박물관,9,3.777777778,0,1,0,0,0,0,0,1,1,0,0,13,5,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
670,수도국산 달동네박물관,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
672,동림매듭박물관,3,3.333333333,0,0,0,2,1,0,0,1,0,1,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3
673,서울 세관 박물관,3,4.333333333,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,호림아트센터 신사분관,2,4.5,0,1,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
675,서소문 성지역사박물관,3,4,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
677,북촌 동양 문화 박물관,2,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
678,간송 미술관,3,4.666666667,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0
679,플라토,3,4,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
680,우정 박물관,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
681,Jong Ie Nara Paper Art Museum,2,5,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
682,The Korean National Police Heritage Museum,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,옹기 민속 박물관,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,쇳대박물관,3,3.333333333,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
685,한원미술관,2,5,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
686,김종영미술관,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
687,명인박물관,1,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,토탈 미술관,2,4.5,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
689,시몬느 핸드백 박물관,3,4,1,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,갤러리현대,3,5,0,1,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,아트선재센터,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0
692,생명과학체험박물관,2,5,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
693,산악박물관,2,5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
694,겸재정선미술관,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
695,"떡,부엌살림박물관",6,4,0,0,0,0,0,0,2,0,0,1,0,7,5,1,0,0,1,0,4,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
696,BK성형박물관,4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
